character,category,url,filepath,character_encoder
岳,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F80D.svg,hanzi_img/岳\jiaguwen-41_F80D.jpg,365
岳,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F813.svg,hanzi_img/岳\jiaguwen-41_F813.jpg,365
秉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EF71.svg,hanzi_img/秉\jiaguwen-41_EF71.jpg,734
委,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F132.svg,hanzi_img/委\jiaguwen-42_F132.jpg,295
委,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F13A.svg,hanzi_img/委\jiaguwen-42_F13A.jpg,295
委,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F134.svg,hanzi_img/委\jiaguwen-42_F134.jpg,295
季,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F7BA.svg,hanzi_img/季\jiaguwen-43_F7BA.jpg,313
物,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E4CC.svg,hanzi_img/物\jiaguwen-41_E4CC.jpg,649
牧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F250.svg,hanzi_img/牧\jiaguwen-41_F250.jpg,648
牧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F254.svg,hanzi_img/牧\jiaguwen-41_F254.jpg,648
牧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F25E.svg,hanzi_img/牧\jiaguwen-41_F25E.jpg,648
罔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F3C4.svg,hanzi_img/罔\jiaguwen-42_F3C4.jpg,766
罔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F3C5.svg,hanzi_img/罔\jiaguwen-42_F3C5.jpg,766
罔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F3C6.svg,hanzi_img/罔\jiaguwen-42_F3C6.jpg,766
败,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F229.svg,hanzi_img/败\jiaguwen-41_F229.jpg,877
败,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F22B.svg,hanzi_img/败\jiaguwen-41_F22B.jpg,877
沓,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E6BE.svg,hanzi_img/沓\jiaguwen-41_E6BE.jpg,590
罗,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F3D0.svg,hanzi_img/罗\jiaguwen-42_F3D0.jpg,767
鸣,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0C5.svg,hanzi_img/鸣\jiaguwen-42_E0C5.jpg,989
鸣,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0C8.svg,hanzi_img/鸣\jiaguwen-42_E0C8.jpg,989
鸣,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0CD.svg,hanzi_img/鸣\jiaguwen-42_E0CD.jpg,989
黾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F1F5.svg,hanzi_img/黾\jiaguwen-43_F1F5.jpg,1004
黾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F1F9.svg,hanzi_img/黾\jiaguwen-43_F1F9.jpg,1004
黾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F1F4.svg,hanzi_img/黾\jiaguwen-43_F1F4.jpg,1004
典,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB86.svg,hanzi_img/典\jiaguwen-41_EB86.jpg,117
典,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB8F.svg,hanzi_img/典\jiaguwen-41_EB8F.jpg,117
典,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB7C.svg,hanzi_img/典\jiaguwen-41_EB7C.jpg,117
畀,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E803.svg,hanzi_img/畀\jiaguwen-42_E803.jpg,677
畀,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E805.svg,hanzi_img/畀\jiaguwen-42_E805.jpg,677
昀,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E14E.svg,hanzi_img/昀\jiaguwen-43_E14E.jpg,490
昀,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E187.svg,hanzi_img/昀\jiaguwen-43_E187.jpg,490
咙,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E282.svg,hanzi_img/咙\jiaguwen-44_E282.jpg,222
易,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E340.svg,hanzi_img/易\jiaguwen-43_E340.jpg,495
易,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E344.svg,hanzi_img/易\jiaguwen-43_E344.jpg,495
易,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E361.svg,hanzi_img/易\jiaguwen-43_E361.jpg,495
明,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EEF8.svg,hanzi_img/明\jiaguwen-42_EEF8.jpg,493
明,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EEF6.svg,hanzi_img/明\jiaguwen-42_EEF6.jpg,493
明,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EA59.svg,hanzi_img/明\jiaguwen-45_EA59.jpg,493
昕,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDCE.svg,hanzi_img/昕\jiaguwen-42_EDCE.jpg,497
昌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE00.svg,hanzi_img/昌\jiaguwen-42_EE00.jpg,492
昃,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED8C.svg,hanzi_img/昃\jiaguwen-42_ED8C.jpg,491
昃,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED9C.svg,hanzi_img/昃\jiaguwen-42_ED9C.jpg,491
昃,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED8A.svg,hanzi_img/昃\jiaguwen-42_ED8A.jpg,491
具,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED24.svg,hanzi_img/具\jiaguwen-41_ED24.jpg,116
虎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E596.svg,hanzi_img/虎\jiaguwen-42_E596.jpg,834
虎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5A5.svg,hanzi_img/虎\jiaguwen-42_E5A5.jpg,834
虎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E597.svg,hanzi_img/虎\jiaguwen-42_E597.jpg,834
齿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EAFE.svg,hanzi_img/齿\jiaguwen-41_EAFE.jpg,1011
齿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB05.svg,hanzi_img/齿\jiaguwen-41_EB05.jpg,1011
非,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EBFF.svg,hanzi_img/非\jiaguwen-45_EBFF.jpg,956
非,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EC00.svg,hanzi_img/非\jiaguwen-45_EC00.jpg,956
非,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EC02.svg,hanzi_img/非\jiaguwen-45_EC02.jpg,956
妻,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1DC.svg,hanzi_img/妻\jiaguwen-41_F1DC.jpg,291
妻,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1E3.svg,hanzi_img/妻\jiaguwen-41_F1E3.jpg,291
奈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E18A.svg,hanzi_img/奈\jiaguwen-41_E18A.jpg,277
奈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E18D.svg,hanzi_img/奈\jiaguwen-41_E18D.jpg,277
奈,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E01A.svg,hanzi_img/奈\jiaguwen-45_E01A.jpg,277
雨,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA42.svg,hanzi_img/雨\jiaguwen-43_EA42.jpg,946
雨,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA5B.svg,hanzi_img/雨\jiaguwen-43_EA5B.jpg,946
雨,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA56.svg,hanzi_img/雨\jiaguwen-43_EA56.jpg,946
枣,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EA1A.svg,hanzi_img/枣\jiaguwen-45_EA1A.jpg,539
枣,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EA1B.svg,hanzi_img/枣\jiaguwen-45_EA1B.jpg,539
事,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F067.svg,hanzi_img/事\jiaguwen-41_F067.jpg,41
丧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E737.svg,hanzi_img/丧\jiaguwen-41_E737.jpg,17
丧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E742.svg,hanzi_img/丧\jiaguwen-41_E742.jpg,17
析,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAC5.svg,hanzi_img/析\jiaguwen-42_EAC5.jpg,535
枚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA83.svg,hanzi_img/枚\jiaguwen-42_EA83.jpg,538
枘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E7DB.svg,hanzi_img/枘\jiaguwen-42_E7DB.jpg,537
枘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E7E0.svg,hanzi_img/枘\jiaguwen-42_E7E0.jpg,537
杳,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA86.svg,hanzi_img/杳\jiaguwen-42_EA86.jpg,534
林,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB52.svg,hanzi_img/林\jiaguwen-42_EB52.jpg,536
直,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EFDD.svg,hanzi_img/直\jiaguwen-43_EFDD.jpg,708
苞,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E9CC.svg,hanzi_img/苞\jiaguwen-45_E9CC.jpg,818
苞,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F576.svg,hanzi_img/苞\jiaguwen-45_F576.jpg,818
苴,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2E2.svg,hanzi_img/苴\jiaguwen-41_E2E2.jpg,820
苴,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2E3.svg,hanzi_img/苴\jiaguwen-41_E2E3.jpg,820
若,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2BF.svg,hanzi_img/若\jiaguwen-41_E2BF.jpg,819
昔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC1.svg,hanzi_img/昔\jiaguwen-42_EDC1.jpg,496
昔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC4.svg,hanzi_img/昔\jiaguwen-42_EDC4.jpg,496
昔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDC7.svg,hanzi_img/昔\jiaguwen-42_EDC7.jpg,496
取,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EFDE.svg,hanzi_img/取\jiaguwen-41_EFDE.jpg,188
其,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2CF.svg,hanzi_img/其\jiaguwen-42_E2CF.jpg,115
其,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2DF.svg,hanzi_img/其\jiaguwen-42_E2DF.jpg,115
匦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E6C1.svg,hanzi_img/匦\jiaguwen-42_E6C1.jpg,160
匦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E6C2.svg,hanzi_img/匦\jiaguwen-42_E6C2.jpg,160
匦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E6C5.svg,hanzi_img/匦\jiaguwen-42_E6C5.jpg,160
盂,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5F4.svg,hanzi_img/盂\jiaguwen-42_E5F4.jpg,699
盂,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5F8.svg,hanzi_img/盂\jiaguwen-42_E5F8.jpg,699
责,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED0F.svg,hanzi_img/责\jiaguwen-42_ED0F.jpg,876
责,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED10.svg,hanzi_img/责\jiaguwen-42_ED10.jpg,876
武,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EF55.svg,hanzi_img/武\jiaguwen-43_EF55.jpg,565
武,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EF53.svg,hanzi_img/武\jiaguwen-43_EF53.jpg,565
驳,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E3A4.svg,hanzi_img/驳\jiaguwen-43_E3A4.jpg,974
鸡,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E07F.svg,hanzi_img/鸡\jiaguwen-42_E07F.jpg,988
鸡,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F748.svg,hanzi_img/鸡\jiaguwen-41_F748.jpg,988
鸡,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F74B.svg,hanzi_img/鸡\jiaguwen-41_F74B.jpg,988
妊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECB0.svg,hanzi_img/妊\jiaguwen-43_ECB0.jpg,287
妣,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECF0.svg,hanzi_img/妣\jiaguwen-43_ECF0.jpg,288
陆,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F1A9.svg,hanzi_img/陆\jiaguwen-45_F1A9.jpg,934
尾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F6E4.svg,hanzi_img/尾\jiaguwen-42_F6E4.jpg,358
尿,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB4B.svg,hanzi_img/尿\jiaguwen-45_EB4B.jpg,359
尿,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB52.svg,hanzi_img/尿\jiaguwen-45_EB52.jpg,359
即,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E6C6.svg,hanzi_img/即\jiaguwen-42_E6C6.jpg,178
即,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E6CC.svg,hanzi_img/即\jiaguwen-42_E6CC.jpg,178
君,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E536.svg,hanzi_img/君\jiaguwen-41_E536.jpg,210
祀,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E11E.svg,hanzi_img/祀\jiaguwen-41_E11E.jpg,723
初,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E25A.svg,hanzi_img/初\jiaguwen-42_E25A.jpg,147
启,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E574.svg,hanzi_img/启\jiaguwen-41_E574.jpg,212
启,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E573.svg,hanzi_img/启\jiaguwen-41_E573.jpg,212
良,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E917.svg,hanzi_img/良\jiaguwen-45_E917.jpg,813
良,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E91A.svg,hanzi_img/良\jiaguwen-45_E91A.jpg,813
良,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E924.svg,hanzi_img/良\jiaguwen-45_E924.jpg,813
灾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E5A0.svg,hanzi_img/灾\jiaguwen-43_E5A0.jpg,629
灾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E5A2.svg,hanzi_img/灾\jiaguwen-43_E5A2.jpg,629
灾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E951.svg,hanzi_img/灾\jiaguwen-43_E951.jpg,629
牢,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E48C.svg,hanzi_img/牢\jiaguwen-41_E48C.jpg,647
牢,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E4A5.svg,hanzi_img/牢\jiaguwen-41_E4A5.jpg,647
牢,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E4A7.svg,hanzi_img/牢\jiaguwen-41_E4A7.jpg,647
宋,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F228.svg,hanzi_img/宋\jiaguwen-42_F228.jpg,323
宋,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F227.svg,hanzi_img/宋\jiaguwen-42_F227.jpg,323
宋,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F22F.svg,hanzi_img/宋\jiaguwen-42_F22F.jpg,323
沁,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E859.svg,hanzi_img/沁\jiaguwen-43_E859.jpg,586
沉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8BE.svg,hanzi_img/沉\jiaguwen-43_E8BE.jpg,588
沉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8C5.svg,hanzi_img/沉\jiaguwen-43_E8C5.jpg,588
沉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E83F.svg,hanzi_img/沉\jiaguwen-43_E83F.jpg,588
沈,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8BE.svg,hanzi_img/沈\jiaguwen-43_E8BE.jpg,587
沈,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8C5.svg,hanzi_img/沈\jiaguwen-43_E8C5.jpg,587
沈,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E83F.svg,hanzi_img/沈\jiaguwen-43_E83F.jpg,587
沚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E862.svg,hanzi_img/沚\jiaguwen-43_E862.jpg,591
沐,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8EF.svg,hanzi_img/沐\jiaguwen-43_E8EF.jpg,589
弟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA32.svg,hanzi_img/弟\jiaguwen-42_EA32.jpg,408
弟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA30.svg,hanzi_img/弟\jiaguwen-42_EA30.jpg,408
弟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA35.svg,hanzi_img/弟\jiaguwen-42_EA35.jpg,408
兑,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F7AA.svg,hanzi_img/兑\jiaguwen-42_F7AA.jpg,104
羌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E009.svg,hanzi_img/羌\jiaguwen-42_E009.jpg,770
羌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E011.svg,hanzi_img/羌\jiaguwen-42_E011.jpg,770
羌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E036.svg,hanzi_img/羌\jiaguwen-42_E036.jpg,770
弃,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0DF.svg,hanzi_img/弃\jiaguwen-42_E0DF.jpg,401
辛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F71C.svg,hanzi_img/辛\jiaguwen-43_F71C.jpg,890
辛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F728.svg,hanzi_img/辛\jiaguwen-43_F728.jpg,890
吝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E601.svg,hanzi_img/吝\jiaguwen-41_E601.jpg,211
疔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F370.svg,hanzi_img/疔\jiaguwen-42_F370.jpg,685
疔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F37D.svg,hanzi_img/疔\jiaguwen-42_F37D.jpg,685
疔,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F372.svg,hanzi_img/疔\jiaguwen-42_F372.jpg,685
亨,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E8DE.svg,hanzi_img/亨\jiaguwen-42_E8DE.jpg,55
况,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E85C.svg,hanzi_img/况\jiaguwen-43_E85C.jpg,131
言,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC87.svg,hanzi_img/言\jiaguwen-41_EC87.jpg,861
言,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC88.svg,hanzi_img/言\jiaguwen-41_EC88.jpg,861
言,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC89.svg,hanzi_img/言\jiaguwen-41_EC89.jpg,861
饮,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E011.svg,hanzi_img/饮\jiaguwen-43_E011.jpg,967
饮,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E013.svg,hanzi_img/饮\jiaguwen-43_E013.jpg,967
饮,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E014.svg,hanzi_img/饮\jiaguwen-43_E014.jpg,967
角,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2BB.svg,hanzi_img/角\jiaguwen-42_E2BB.jpg,859
角,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E2B5.svg,hanzi_img/角\jiaguwen-42_E2B5.jpg,859
狈,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E4F3.svg,hanzi_img/狈\jiaguwen-43_E4F3.jpg,655
犹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E4C2.svg,hanzi_img/犹\jiaguwen-43_E4C2.jpg,653
狂,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E4C0.svg,hanzi_img/狂\jiaguwen-43_E4C0.jpg,654
免,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E255.svg,hanzi_img/免\jiaguwen-44_E255.jpg,103
龟,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F1D8.svg,hanzi_img/龟\jiaguwen-43_F1D8.jpg,1014
龟,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F1F7.svg,hanzi_img/龟\jiaguwen-43_F1F7.jpg,1014
肘,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F1D0.svg,hanzi_img/肘\jiaguwen-45_F1D0.jpg,789
豸,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E2E6.svg,hanzi_img/豸\jiaguwen-43_E2E6.jpg,871
妥,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EDC7.svg,hanzi_img/妥\jiaguwen-43_EDC7.jpg,289
孚,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EDF9.svg,hanzi_img/孚\jiaguwen-41_EDF9.jpg,311
谷,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA3A.svg,hanzi_img/谷\jiaguwen-43_EA3A.jpg,865
坐,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EF6A.svg,hanzi_img/坐\jiaguwen-42_EF6A.jpg,247
余,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E3D8.svg,hanzi_img/余\jiaguwen-41_E3D8.jpg,82
余,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E3DE.svg,hanzi_img/余\jiaguwen-41_E3DE.jpg,82
余,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E3D7.svg,hanzi_img/余\jiaguwen-41_E3D7.jpg,82
役,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F131.svg,hanzi_img/役\jiaguwen-41_F131.jpg,416
彻,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1D2.svg,hanzi_img/彻\jiaguwen-41_F1D2.jpg,417
彻,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1D4.svg,hanzi_img/彻\jiaguwen-41_F1D4.jpg,417
身,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E23C.svg,hanzi_img/身\jiaguwen-44_E23C.jpg,885
伯,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F49B.svg,hanzi_img/伯\jiaguwen-42_F49B.jpg,78
作,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4F1.svg,hanzi_img/作\jiaguwen-42_F4F1.jpg,83
作,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F02B.svg,hanzi_img/作\jiaguwen-43_F02B.jpg,83
但,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F54D.svg,hanzi_img/但\jiaguwen-42_F54D.jpg,79
攸,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F210.svg,hanzi_img/攸\jiaguwen-41_F210.jpg,464
佑,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E589.svg,hanzi_img/佑\jiaguwen-41_E589.jpg,80
何,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E3E5.svg,hanzi_img/何\jiaguwen-42_E3E5.jpg,81
何,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E3FD.svg,hanzi_img/何\jiaguwen-42_E3FD.jpg,81
何,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E3DF.svg,hanzi_img/何\jiaguwen-42_E3DF.jpg,81
兵,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED09.svg,hanzi_img/兵\jiaguwen-41_ED09.jpg,114
兵,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED0B.svg,hanzi_img/兵\jiaguwen-41_ED0B.jpg,114
每,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E295.svg,hanzi_img/每\jiaguwen-41_E295.jpg,572
每,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2A1.svg,hanzi_img/每\jiaguwen-41_E2A1.jpg,572
每,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2A6.svg,hanzi_img/每\jiaguwen-41_E2A6.jpg,572
利,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E244.svg,hanzi_img/利\jiaguwen-42_E244.jpg,148
利,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E24C.svg,hanzi_img/利\jiaguwen-42_E24C.jpg,148
我,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EFA2.svg,hanzi_img/我\jiaguwen-43_EFA2.jpg,443
告,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E4E4.svg,hanzi_img/告\jiaguwen-41_E4E4.jpg,217
牡,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E437.svg,hanzi_img/牡\jiaguwen-41_E437.jpg,646
牡,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E44B.svg,hanzi_img/牡\jiaguwen-41_E44B.jpg,646
牡,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E44D.svg,hanzi_img/牡\jiaguwen-41_E44D.jpg,646
兕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E319.svg,hanzi_img/兕\jiaguwen-43_E319.jpg,106
兕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E31A.svg,hanzi_img/兕\jiaguwen-43_E31A.jpg,106
兕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E321.svg,hanzi_img/兕\jiaguwen-43_E321.jpg,106
别,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E22C.svg,hanzi_img/别\jiaguwen-42_E22C.jpg,149
邑,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED2E.svg,hanzi_img/邑\jiaguwen-42_ED2E.jpg,908
吹,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E52D.svg,hanzi_img/吹\jiaguwen-41_E52D.jpg,213
员,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECB9.svg,hanzi_img/员\jiaguwen-42_ECB9.jpg,218
员,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECB7.svg,hanzi_img/员\jiaguwen-42_ECB7.jpg,218
员,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ECBA.svg,hanzi_img/员\jiaguwen-42_ECBA.jpg,218
困,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC9E.svg,hanzi_img/困\jiaguwen-42_EC9E.jpg,240
男,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F356.svg,hanzi_img/男\jiaguwen-43_F356.jpg,675
男,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F354.svg,hanzi_img/男\jiaguwen-43_F354.jpg,675
